Industry;PermId;HierarchicalId;Ticker;Name;MarketCapitalization;TTM Sales$;Employees;Companies URL
Industrial Machinery & Equipment;4294952962;52102010;5985.T;Suncall Corp;25,066.631;39,573.000;2,385;https://www.reuters.com/finance/stocks/overview?symbol=5985.T;
Industrial Machinery & Equipment;4294952962;52102010;7723.T;Aichi Tokei Denki Co Ltd;24,029.500;46,237.000;1,882;https://www.reuters.com/finance/stocks/overview?symbol=7723.T;
Industrial Machinery & Equipment;4294952962;52102010;6485.T;Maezawa Kyuso Industries Co Ltd;24,012.000;24,574.000;488;https://www.reuters.com/finance/stocks/overview?symbol=6485.T;
Industrial Machinery & Equipment;4294952962;52102010;7721.T;Tokyo Keiki Inc;23,992.400;43,467.000;1,495;https://www.reuters.com/finance/stocks/overview?symbol=7721.T;
Industrial Machinery & Equipment;4294952962;52102010;3434.T;Alpha Corp;23,307.000;57,167.000;4,527;https://www.reuters.com/finance/stocks/overview?symbol=3434.T;
Industrial Machinery & Equipment;4294952962;52102010;6167.T;Fuji Die Co Ltd;22,960.000;17,258.000;1,065;https://www.reuters.com/finance/stocks/overview?symbol=6167.T;
Industrial Machinery & Equipment;4294952962;52102010;IR.N;Ingersoll-Rand PLC;22,720.480;13,938.300;45,000;https://www.reuters.com/finance/stocks/overview?symbol=IR.N;
Industrial Machinery & Equipment;4294952962;52102010;9932.T;Sugimoto & Co Ltd;22,262.711;43,385.500;516;https://www.reuters.com/finance/stocks/overview?symbol=9932.T;
Industrial Machinery & Equipment;4294952962;52102010;7594.T;Maruka Machinery Co Ltd;22,237.240;52,363.930;565;https://www.reuters.com/finance/stocks/overview?symbol=7594.T;
Industrial Machinery & Equipment;4294952962;52102010;6125.T;Okamoto Machine Tool Works Ltd;21,702.320;26,582.000;1,781;https://www.reuters.com/finance/stocks/overview?symbol=6125.T;
Industrial Machinery & Equipment;4294952962;52102010;7624.T;Naito & Co Ltd;20,820.010;46,053.000;322;https://www.reuters.com/finance/stocks/overview?symbol=7624.T;
Industrial Machinery & Equipment;4294952962;52102010;6210.T;Toyo Machinery & Metal Co Ltd;20,640.891;29,824.000;705;https://www.reuters.com/finance/stocks/overview?symbol=6210.T;
Industrial Machinery & Equipment;4294952962;52102010;6262.T;Pegasus Sewing Machine Mfg Co Ltd;19,813.221;17,167.699;1,336;https://www.reuters.com/finance/stocks/overview?symbol=6262.T;
Industrial Machinery & Equipment;4294952962;52102010;6217.T;Tsudakoma Corp;19,673.830;39,686.000;1,329;https://www.reuters.com/finance/stocks/overview?symbol=6217.T;
Industrial Machinery & Equipment;4294952962;52102010;1964.T;Chugai Ro Co Ltd;19,648.199;29,164.000;686;https://www.reuters.com/finance/stocks/overview?symbol=1964.T;
Industrial Machinery & Equipment;4294952962;52102010;9908.T;Nihon Denkei Co Ltd;19,429.631;87,943.500;920;https://www.reuters.com/finance/stocks/overview?symbol=9908.T;
Industrial Machinery & Equipment;4294952962;52102010;6144.T;Seibu Electric & Machinery Co Ltd;19,359.320;23,356.430;473;https://www.reuters.com/finance/stocks/overview?symbol=6144.T;
Industrial Machinery & Equipment;4294952962;52102010;6246.T;Techno Smart Corp;19,305.949;14,720.460;250;https://www.reuters.com/finance/stocks/overview?symbol=6246.T;
Industrial Machinery & Equipment;4294952962;52102010;6208.T;Ishikawa Seisakusho Ltd;19,253.711;10,389.510;328;https://www.reuters.com/finance/stocks/overview?symbol=6208.T;
Industrial Machinery & Equipment;4294952962;52102010;6203.T;Howa Machinery Ltd;19,223.740;18,740.000;874;https://www.reuters.com/finance/stocks/overview?symbol=6203.T;
Industrial Machinery & Equipment;4294952962;52102010;9845.T;Parker Corp;19,216.641;49,226.309;1,665;https://www.reuters.com/finance/stocks/overview?symbol=9845.T;
Industrial Machinery & Equipment;4294952962;52102010;KENI.BO;Kennametal India Ltd;19,027.660;6,783.500;793;https://www.reuters.com/finance/stocks/overview?symbol=KENI.BO;
Industrial Machinery & Equipment;4294952962;52102010;6331.T;Mitsubishi Kakoki Kaisha Ltd;18,795.631;35,096.000;825;https://www.reuters.com/finance/stocks/overview?symbol=6331.T;
Industrial Machinery & Equipment;4294952962;52102010;7745.T;A&D Co Ltd;18,537.930;41,843.000;2,567;https://www.reuters.com/finance/stocks/overview?symbol=7745.T;
Industrial Machinery & Equipment;4294952962;52102010;7713.T;Sigma Koki Co Ltd;18,232.039;8,417.244;452;https://www.reuters.com/finance/stocks/overview?symbol=7713.T;
Industrial Machinery & Equipment;4294952962;52102010;6382.T;Trinity Industrial Corp;17,873.820;38,107.371;888;https://www.reuters.com/finance/stocks/overview?symbol=6382.T;
Industrial Machinery & Equipment;4294952962;52102010;5945.T;Tenryu Saw Mfg. Co Ltd;17,752.609;10,576.570;1,030;https://www.reuters.com/finance/stocks/overview?symbol=5945.T;
Industrial Machinery & Equipment;4294952962;52102010;7472.T;Toba Inc;17,750.000;25,570.289;228;https://www.reuters.com/finance/stocks/overview?symbol=7472.T;
Industrial Machinery & Equipment;4294952962;52102010;6384.T;Showa Shinku Co Ltd;17,690.279;10,168.590;228;https://www.reuters.com/finance/stocks/overview?symbol=6384.T;
Industrial Machinery & Equipment;4294952962;52102010;5955.T;Yamashina Corp;17,664.250;8,595.490;401;https://www.reuters.com/finance/stocks/overview?symbol=5955.T;
Industrial Machinery & Equipment;4294952962;52102010;MTD.N;Mettler-Toledo International Inc;17,053.350;2,656.721;14,200;https://www.reuters.com/finance/stocks/overview?symbol=MTD.N;
Industrial Machinery & Equipment;4294952962;52102010;8070.T;Tokyo Sangyo Co Ltd;16,604.840;80,622.000;266;https://www.reuters.com/finance/stocks/overview?symbol=8070.T;
Industrial Machinery & Equipment;4294952962;52102010;7726.T;Kuroda Precision Industries Ltd;16,550.900;14,468.170;653;https://www.reuters.com/finance/stocks/overview?symbol=7726.T;
Industrial Machinery & Equipment;4294952962;52102010;7525.T;RIX Corp;16,519.680;35,459.559;584;https://www.reuters.com/finance/stocks/overview?symbol=7525.T;
Industrial Machinery & Equipment;4294952962;52102010;DOV.N;Dover Corp;16,266.150;7,590.959;29,000;https://www.reuters.com/finance/stocks/overview?symbol=DOV.N;
Industrial Machinery & Equipment;4294952962;52102010;7435.T;Nadex Co Ltd;16,128.140;34,170.012;584;https://www.reuters.com/finance/stocks/overview?symbol=7435.T;
Industrial Machinery & Equipment;4294952962;52102010;6405.T;Suzumo Machinery Co Ltd;15,786.300;9,394.501;345;https://www.reuters.com/finance/stocks/overview?symbol=6405.T;
Industrial Machinery & Equipment;4294952962;52102010;7722.T;Kokusai Co Ltd;15,591.600;11,006.560;325;https://www.reuters.com/finance/stocks/overview?symbol=7722.T;
Industrial Machinery & Equipment;4294952962;52102010;6121.T;Takisawa Machine Tool Co Ltd;15,563.840;24,879.160;669;https://www.reuters.com/finance/stocks/overview?symbol=6121.T;
Industrial Machinery & Equipment;4294952962;52102010;5998.T;Advanex Inc;15,554.370;19,151.480;1,914;https://www.reuters.com/finance/stocks/overview?symbol=5998.T;
Industrial Machinery & Equipment;4294952962;52102010;6322.T;Tacmina Corp;15,542.090;8,227.597;260;https://www.reuters.com/finance/stocks/overview?symbol=6322.T;
Industrial Machinery & Equipment;4294952962;52102010;6496.T;Nakakita Seisakusho Co Ltd;14,947.920;21,970.420;343;https://www.reuters.com/finance/stocks/overview?symbol=6496.T;
Industrial Machinery & Equipment;4294952962;52102010;6155.T;Takamatsu Machinery Co Ltd;14,579.460;17,946.000;563;https://www.reuters.com/finance/stocks/overview?symbol=6155.T;
Industrial Machinery & Equipment;4294952962;52102010;5984.T;Kanefusa Corp;14,252.760;19,188.109;1,143;https://www.reuters.com/finance/stocks/overview?symbol=5984.T;
Industrial Machinery & Equipment;4294952962;52102010;5476.T;Nippon Koshuha Steel Co Ltd;13,718.230;38,363.000;1,217;https://www.reuters.com/finance/stocks/overview?symbol=5476.T;
Industrial Machinery & Equipment;4294952962;52102010;6137.T;Koike Sanso Kogyo Co Ltd;13,591.410;42,247.000;1,038;https://www.reuters.com/finance/stocks/overview?symbol=6137.T;
Industrial Machinery & Equipment;4294952962;52102010;PNR.N;Pentair plc;13,434.580;4,863.700;26,000;https://www.reuters.com/finance/stocks/overview?symbol=PNR.N;
Industrial Machinery & Equipment;4294952962;52102010;GWW.N;W W Grainger Inc;13,108.980;10,263.110;24,400;https://www.reuters.com/finance/stocks/overview?symbol=GWW.N;
Industrial Machinery & Equipment;4294952962;52102010;6218.T;Enshu Ltd;13,024.580;21,570.000;1,036;https://www.reuters.com/finance/stocks/overview?symbol=6218.T;
Industrial Machinery & Equipment;4294952962;52102010;6853.T;Kyowa Electronic Instruments Co Ltd;12,963.170;14,978.910;824;https://www.reuters.com/finance/stocks/overview?symbol=6853.T;
Industrial Machinery & Equipment;4294952962;52102010;XYL.N;Xylem Inc;12,915.040;4,525.000;16,000;https://www.reuters.com/finance/stocks/overview?symbol=XYL.N;
Industrial Machinery & Equipment;4294952962;52102010;6393.T;Yuken Kogyo Co Ltd;12,855.430;28,229.289;1,162;https://www.reuters.com/finance/stocks/overview?symbol=6393.T;
Industrial Machinery & Equipment;4294952962;52102010;YUKE.BO;Yuken India Ltd;12,711.750;--;--;https://www.reuters.com/finance/stocks/overview?symbol=YUKE.BO;
Industrial Machinery & Equipment;4294952962;52102010;5742.T;NIC Autotec Inc;12,650.000;8,829.256;190;https://www.reuters.com/finance/stocks/overview?symbol=5742.T;
Industrial Machinery & Equipment;4294952962;52102010;6495.T;Miyairi Valve MFG Co Ltd;12,554.430;4,745.280;189;https://www.reuters.com/finance/stocks/overview?symbol=6495.T;
Industrial Machinery & Equipment;4294952962;52102010;9986.T;Zaoh Co Ltd;12,538.270;7,185.788;196;https://www.reuters.com/finance/stocks/overview?symbol=9986.T;
Industrial Machinery & Equipment;4294952962;52102010;5367.T;Nikkato Corp;12,487.630;9,000.100;284;https://www.reuters.com/finance/stocks/overview?symbol=5367.T;
Industrial Machinery & Equipment;4294952962;52102010;6159.T;Micron Machinery Co Ltd;12,429.940;5,994.857;235;https://www.reuters.com/finance/stocks/overview?symbol=6159.T;
Industrial Machinery & Equipment;4294952962;52102010;6378.T;Kimura Chemical Plants Co Ltd;12,277.600;19,610.000;355;https://www.reuters.com/finance/stocks/overview?symbol=6378.T;
Industrial Machinery & Equipment;4294952962;52102010;KIRP.BO;Kirloskar Pneumatic Company Ltd;12,212.400;4,686.794;787;https://www.reuters.com/finance/stocks/overview?symbol=KIRP.BO;
Industrial Machinery & Equipment;4294952962;52102010;6428.T;Oizumi Corp;12,082.500;12,321.710;309;https://www.reuters.com/finance/stocks/overview?symbol=6428.T;
Industrial Machinery & Equipment;4294952962;52102010;6161.T;Estic Corp;12,032.780;4,284.363;112;https://www.reuters.com/finance/stocks/overview?symbol=6161.T;
Industrial Machinery & Equipment;4294952962;52102010;5941.T;Nakanishi MFG Co Ltd;12,025.540;27,387.939;447;https://www.reuters.com/finance/stocks/overview?symbol=5941.T;
Industrial Machinery & Equipment;4294952962;52102010;6863.T;Nireco Corp;11,826.670;7,671.726;346;https://www.reuters.com/finance/stocks/overview?symbol=6863.T;
Industrial Machinery & Equipment;4294952962;52102010;8085.T;Narasaki Sangyo Co Ltd;11,822.830;91,600.000;690;https://www.reuters.com/finance/stocks/overview?symbol=8085.T;
Industrial Machinery & Equipment;4294952962;52102010;6254.T;Nomura Micro Science Co Ltd;11,481.910;17,867.480;404;https://www.reuters.com/finance/stocks/overview?symbol=6254.T;
Industrial Machinery & Equipment;4294952962;52102010;6205.T;OKK Corp;11,168.930;24,936.000;642;https://www.reuters.com/finance/stocks/overview?symbol=6205.T;
Industrial Machinery & Equipment;4294952962;52102010;3444.T;Kikuchi Seisakusho Co Ltd;11,116.270;6,026.010;378;https://www.reuters.com/finance/stocks/overview?symbol=3444.T;
Industrial Machinery & Equipment;4294952962;52102010;6292.T;Kawata Mfg. Co Ltd;11,074.560;17,782.090;782;https://www.reuters.com/finance/stocks/overview?symbol=6292.T;
Industrial Machinery & Equipment;4294952962;52102010;6778.T;Artiza Networks Inc;11,015.420;2,256.846;131;https://www.reuters.com/finance/stocks/overview?symbol=6778.T;
Industrial Machinery & Equipment;4294952962;52102010;5971.T;Kyowakogyosyo Co Ltd;11,002.400;8,793.060;304;https://www.reuters.com/finance/stocks/overview?symbol=5971.T;
Industrial Machinery & Equipment;4294952962;52102010;7760.T;IMV Corp;10,750.750;10,898.340;271;https://www.reuters.com/finance/stocks/overview?symbol=7760.T;
Industrial Machinery & Equipment;4294952962;52102010;GMMP.BO;GMM Pfaudler Ltd;10,698.550;--;375;https://www.reuters.com/finance/stocks/overview?symbol=GMMP.BO;
Industrial Machinery & Equipment;4294952962;52102010;6365.T;DMW Corp;10,590.390;17,614.750;480;https://www.reuters.com/finance/stocks/overview?symbol=6365.T;
Industrial Machinery & Equipment;4294952962;52102010;IEX.N;IDEX Corp;10,570.200;2,231.827;7,158;https://www.reuters.com/finance/stocks/overview?symbol=IEX.N;
Industrial Machinery & Equipment;4294952962;52102010;8077.T;Kobayashi Metals Ltd;10,502.790;20,868.160;279;https://www.reuters.com/finance/stocks/overview?symbol=8077.T;
Industrial Machinery & Equipment;4294952962;52102010;SNA.N;Snap-On Inc;10,420.340;3,909.800;12,100;https://www.reuters.com/finance/stocks/overview?symbol=SNA.N;
Industrial Machinery & Equipment;4294952962;52102010;7500.T;Nishikawa Keisoku Co Ltd;10,383.240;27,870.480;373;https://www.reuters.com/finance/stocks/overview?symbol=7500.T;
Industrial Machinery & Equipment;4294952962;52102010;7725.T;Inter Action Corp;10,132.520;5,506.866;116;https://www.reuters.com/finance/stocks/overview?symbol=7725.T;
Industrial Machinery & Equipment;4294952962;52102010;6858.T;Ono Sokki Co Ltd;9,862.500;11,587.160;595;https://www.reuters.com/finance/stocks/overview?symbol=6858.T;
Industrial Machinery & Equipment;4294952962;52102010;3513.T;Ichikawa Co Ltd;9,785.289;12,320.260;662;https://www.reuters.com/finance/stocks/overview?symbol=3513.T;
Industrial Machinery & Equipment;4294952962;52102010;6489.T;Maezawa Industries Inc;9,598.646;27,635.000;911;https://www.reuters.com/finance/stocks/overview?symbol=6489.T;
Industrial Machinery & Equipment;4294952962;52102010;6488.T;Yoshitake Inc;9,385.187;6,584.710;469;https://www.reuters.com/finance/stocks/overview?symbol=6488.T;
Industrial Machinery & Equipment;4294952962;52102010;DISA.BO;DISA India Ltd;9,372.352;1,458.600;281;https://www.reuters.com/finance/stocks/overview?symbol=DISA.BO;
Industrial Machinery & Equipment;4294952962;52102010;6497.T;Hamai Industries Ltd;8,834.727;8,021.164;208;https://www.reuters.com/finance/stocks/overview?symbol=6497.T;
Industrial Machinery & Equipment;4294952962;52102010;6403.T;Suido Kiko Kaisha Ltd;8,677.855;17,032.000;395;https://www.reuters.com/finance/stocks/overview?symbol=6403.T;
Industrial Machinery & Equipment;4294952962;52102010;KEYS.N;Keysight Technologies Inc;8,676.879;3,189.000;12,600;https://www.reuters.com/finance/stocks/overview?symbol=KEYS.N;
Industrial Machinery & Equipment;4294952962;52102010;3173.T;Osaka Kohki Co Ltd;8,627.263;22,333.330;336;https://www.reuters.com/finance/stocks/overview?symbol=3173.T;
Industrial Machinery & Equipment;4294952962;52102010;2693.T;YKT Corp;8,584.860;8,966.917;137;https://www.reuters.com/finance/stocks/overview?symbol=2693.T;
Industrial Machinery & Equipment;4294952962;52102010;7727.T;Oval Corp;8,168.160;11,355.290;666;https://www.reuters.com/finance/stocks/overview?symbol=7727.T;
Industrial Machinery & Equipment;4294952962;52102010;5903.T;Shinpo Co Ltd;8,075.218;4,856.838;82;https://www.reuters.com/finance/stocks/overview?symbol=5903.T;
Industrial Machinery & Equipment;4294952962;52102010;GGG.N;Graco Inc;8,069.257;1,448.948;3,300;https://www.reuters.com/finance/stocks/overview?symbol=GGG.N;
Industrial Machinery & Equipment;4294952962;52102010;6518.T;Sanso Electric Co Ltd;7,886.010;14,715.950;566;https://www.reuters.com/finance/stocks/overview?symbol=6518.T;
Industrial Machinery & Equipment;4294952962;52102010;7434.T;Otake Corp;7,712.100;24,739.670;224;https://www.reuters.com/finance/stocks/overview?symbol=7434.T;
Industrial Machinery & Equipment;4294952962;52102010;7619.T;Tanaka Co Ltd;7,657.344;28,920.789;389;https://www.reuters.com/finance/stocks/overview?symbol=7619.T;
Industrial Machinery & Equipment;4294952962;52102010;6158.T;Waida MFG. Co Ltd;7,646.464;5,024.183;165;https://www.reuters.com/finance/stocks/overview?symbol=6158.T;
Industrial Machinery & Equipment;4294952962;52102010;6478.T;Daibea Co Ltd;7,592.216;25,121.520;602;https://www.reuters.com/finance/stocks/overview?symbol=6478.T;
Industrial Machinery & Equipment;4294952962;52102010;6156.T;A-One Seimitsu Inc;7,533.000;1,954.895;98;https://www.reuters.com/finance/stocks/overview?symbol=6156.T;
Industrial Machinery & Equipment;4294952962;52102010;6467.T;Nichidai Corp;7,269.800;14,735.540;663;https://www.reuters.com/finance/stocks/overview?symbol=6467.T;
Industrial Machinery & Equipment;4294952962;52102010;9930.T;Kitazawa Sangyo Co Ltd;7,050.204;17,075.221;517;https://www.reuters.com/finance/stocks/overview?symbol=9930.T;
Industrial Machinery & Equipment;4294952962;52102010;GDI.N;Gardner Denver Holdings Inc;7,040.710;2,288.203;6,100;https://www.reuters.com/finance/stocks/overview?symbol=GDI.N;
Industrial Machinery & Equipment;4294952962;52102010;9972.T;Altech Co Ltd;6,967.655;14,856.110;426;https://www.reuters.com/finance/stocks/overview?symbol=9972.T;
Industrial Machinery & Equipment;4294952962;52102010;WRTH.BO;WPIL Ltd;6,899.954;3,682.610;434;https://www.reuters.com/finance/stocks/overview?symbol=WRTH.BO;
Industrial Machinery & Equipment;4294952962;52102010;2773.T;Mutual Corp;6,835.427;10,831.250;163;https://www.reuters.com/finance/stocks/overview?symbol=2773.T;
Industrial Machinery & Equipment;4294952962;52102010;6356.T;Nippon Gear Co Ltd;6,825.840;7,829.902;357;https://www.reuters.com/finance/stocks/overview?symbol=6356.T;
Industrial Machinery & Equipment;4294952962;52102010;6131.T;Hamai Co Ltd;6,682.432;4,500.368;130;https://www.reuters.com/finance/stocks/overview?symbol=6131.T;
Industrial Machinery & Equipment;4294952962;52102010;STOV.BO;Stovec Industries Ltd;6,504.901;772.756;177;https://www.reuters.com/finance/stocks/overview?symbol=STOV.BO;
Industrial Machinery & Equipment;4294952962;52102010;9857.T;Eiwa Corp;6,405.300;32,969.340;315;https://www.reuters.com/finance/stocks/overview?symbol=9857.T;
Industrial Machinery & Equipment;4294952962;52102010;9264.T;Puequ Co Ltd;6,289.702;4,942.360;184;https://www.reuters.com/finance/stocks/overview?symbol=9264.T;
Industrial Machinery & Equipment;4294952962;52102010;CMIP.BO;CMI FPE Ltd;6,184.595;2,047.254;516;https://www.reuters.com/finance/stocks/overview?symbol=CMIP.BO;
Industrial Machinery & Equipment;4294952962;52102010;ABCB.BO;ABC Bearings Ltd;6,130.163;1,921.589;398;https://www.reuters.com/finance/stocks/overview?symbol=ABCB.BO;
Industrial Machinery & Equipment;4294952962;52102010;5967.T;Tone Co Ltd;6,093.103;5,747.241;137;https://www.reuters.com/finance/stocks/overview?symbol=5967.T;
